task_id,title,description,required_skills,difficulty_level,deadline_days,expected_duration,difficulty_encoded
T0517,Task 517,This is a detailed description for task 517 requiring specific skills,"['Cloud Computing', 'Deep Learning', 'JavaScript', 'Python']",Mid,-1.399457244830447,1.1879900060570077,-0.03363794626900865
T0518,Task 518,This is a detailed description for task 518 requiring specific skills,"['Java', 'NLP']",Mid,1.1309988566136093,0.8453335289710521,-0.03363794626900865
T0519,Task 519,This is a detailed description for task 519 requiring specific skills,"['JavaScript', 'React', 'Machine Learning', 'UI/UX Design']",Senior,-1.5144779767142678,0.5026770518850966,1.2122119155461306
T0520,Task 520,This is a detailed description for task 520 requiring specific skills,"['JavaScript', 'DevOps']",Junior,-0.5943121216437017,-0.5252923793727698,-1.2794878080841479
T0521,Task 521,This is a detailed description for task 521 requiring specific skills,"['Cloud Computing', 'SQL', 'Deep Learning', 'Node.js', 'UI/UX Design']",Mid,1.361040320381251,0.8453335289710521,-0.03363794626900865
T0522,Task 522,This is a detailed description for task 522 requiring specific skills,"['SQL', 'NLP', 'Project Management']",Junior,-0.939374317295164,0.8453335289710521,-1.2794878080841479
T0523,Task 523,This is a detailed description for task 523 requiring specific skills,"['NLP', 'Deep Learning', 'SQL', 'UI/UX Design', 'DevOps']",Senior,0.3258537334268642,0.8453335289710521,1.2122119155461306
T0524,Task 524,This is a detailed description for task 524 requiring specific skills,"['Machine Learning', 'Cloud Computing']",Mid,0.21083300154304344,1.5306464831429631,-0.03363794626900865
T0525,Task 525,This is a detailed description for task 525 requiring specific skills,"['Cloud Computing', 'Project Management', 'Deep Learning']",Senior,1.1309988566136093,-0.5252923793727698,1.2122119155461306
T0526,Task 526,This is a detailed description for task 526 requiring specific skills,"['Project Management', 'Node.js', 'DevOps', 'Java']",Junior,0.6709159290783264,-0.5252923793727698,-1.2794878080841479
T0527,Task 527,This is a detailed description for task 527 requiring specific skills,"['UI/UX Design', 'Node.js', 'Project Management', 'NLP', 'Machine Learning']",Mid,0.4408744653106849,-1.5532618106306364,-0.03363794626900865
T0528,Task 528,This is a detailed description for task 528 requiring specific skills,"['Project Management', 'Python', 'SQL', 'Cloud Computing', 'DevOps']",Mid,-1.2844365129466262,0.5026770518850966,-0.03363794626900865
T0529,Task 529,This is a detailed description for task 529 requiring specific skills,"['Node.js', 'React', 'Python']",Mid,0.21083300154304344,1.5306464831429631,-0.03363794626900865
T0530,Task 530,This is a detailed description for task 530 requiring specific skills,"['NLP', 'Cloud Computing']",Senior,-0.1342291941084188,-0.8679488564587254,1.2122119155461306
T0531,Task 531,This is a detailed description for task 531 requiring specific skills,"['Project Management', 'React', 'JavaScript', 'Java', 'Deep Learning']",Senior,-0.24924992599223952,1.5306464831429631,1.2122119155461306
T0532,Task 532,This is a detailed description for task 532 requiring specific skills,"['NLP', 'Project Management', 'Deep Learning']",Senior,1.5910817841488925,0.16002057479914109,1.2122119155461306
T0533,Task 533,This is a detailed description for task 533 requiring specific skills,"['JavaScript', 'React']",Mid,1.361040320381251,-1.5532618106306364,-0.03363794626900865
T0534,Task 534,This is a detailed description for task 534 requiring specific skills,"['NLP', 'React', 'DevOps']",Junior,-0.3642706578760603,-1.5532618106306364,-1.2794878080841479
T0535,Task 535,This is a detailed description for task 535 requiring specific skills,"['DevOps', 'Python', 'Cloud Computing', 'Deep Learning', 'SQL']",Mid,-0.24924992599223952,0.5026770518850966,-0.03363794626900865
T0536,Task 536,This is a detailed description for task 536 requiring specific skills,"['Cloud Computing', 'Deep Learning', 'Node.js', 'Data Analysis']",Senior,-1.399457244830447,0.8453335289710521,1.2122119155461306
T0537,Task 537,This is a detailed description for task 537 requiring specific skills,"['React', 'Python', 'SQL']",Junior,1.24601958849743,1.1879900060570077,-1.2794878080841479
T0538,Task 538,This is a detailed description for task 538 requiring specific skills,"['DevOps', 'Project Management', 'UI/UX Design', 'Python', 'Cloud Computing']",Mid,-1.5144779767142678,-1.210605333544681,-0.03363794626900865
T0539,Task 539,This is a detailed description for task 539 requiring specific skills,"['Data Analysis', 'JavaScript', 'DevOps', 'NLP']",Mid,-1.399457244830447,-1.210605333544681,-0.03363794626900865
T0540,Task 540,This is a detailed description for task 540 requiring specific skills,"['DevOps', 'Python', 'Node.js', 'Project Management', 'UI/UX Design']",Senior,0.0958122696592227,0.16002057479914109,1.2122119155461306
T0541,Task 541,This is a detailed description for task 541 requiring specific skills,"['NLP', 'Data Analysis', 'React']",Mid,-0.019208462224598044,-1.5532618106306364,-0.03363794626900865
T0542,Task 542,This is a detailed description for task 542 requiring specific skills,"['JavaScript', 'NLP']",Mid,0.21083300154304344,0.8453335289710521,-0.03363794626900865
T0543,Task 543,This is a detailed description for task 543 requiring specific skills,"['Project Management', 'Python', 'Java', 'Deep Learning']",Junior,-0.479291389759881,-1.210605333544681,-1.2794878080841479
T0544,Task 544,This is a detailed description for task 544 requiring specific skills,"['Machine Learning', 'React', 'SQL']",Mid,-0.24924992599223952,0.16002057479914109,-0.03363794626900865
T0545,Task 545,This is a detailed description for task 545 requiring specific skills,"['UI/UX Design', 'Data Analysis', 'Deep Learning', 'Node.js', 'Machine Learning']",Mid,0.7859366609621472,-1.210605333544681,-0.03363794626900865
T0546,Task 546,This is a detailed description for task 546 requiring specific skills,"['SQL', 'UI/UX Design', 'Machine Learning', 'Deep Learning']",Mid,-0.1342291941084188,-1.5532618106306364,-0.03363794626900865
T0547,Task 547,This is a detailed description for task 547 requiring specific skills,"['Node.js', 'Cloud Computing', 'UI/UX Design', 'SQL', 'DevOps']",Senior,-0.3642706578760603,-0.1826359022868144,1.2122119155461306
T0548,Task 548,This is a detailed description for task 548 requiring specific skills,"['SQL', 'Cloud Computing', 'Data Analysis']",Mid,1.5910817841488925,-0.8679488564587254,-0.03363794626900865
T0549,Task 549,This is a detailed description for task 549 requiring specific skills,"['Machine Learning', 'React', 'NLP']",Senior,0.7859366609621472,-0.1826359022868144,1.2122119155461306
T0550,Task 550,This is a detailed description for task 550 requiring specific skills,"['Project Management', 'Data Analysis']",Junior,0.6709159290783264,-0.5252923793727698,-1.2794878080841479
T0551,Task 551,This is a detailed description for task 551 requiring specific skills,"['Data Analysis', 'UI/UX Design']",Senior,0.21083300154304344,0.5026770518850966,1.2122119155461306
T0552,Task 552,This is a detailed description for task 552 requiring specific skills,"['Project Management', 'DevOps', 'React']",Senior,1.24601958849743,0.5026770518850966,1.2122119155461306
T0553,Task 553,This is a detailed description for task 553 requiring specific skills,"['UI/UX Design', 'Python', 'Machine Learning', 'NLP', 'Java']",Senior,1.1309988566136093,1.1879900060570077,1.2122119155461306
T0554,Task 554,This is a detailed description for task 554 requiring specific skills,"['JavaScript', 'Project Management', 'NLP', 'Java']",Senior,1.5910817841488925,-1.5532618106306364,1.2122119155461306
T0555,Task 555,This is a detailed description for task 555 requiring specific skills,"['Data Analysis', 'UI/UX Design', 'Python', 'JavaScript', 'DevOps']",Junior,-0.5943121216437017,-0.5252923793727698,-1.2794878080841479
T0556,Task 556,This is a detailed description for task 556 requiring specific skills,"['NLP', 'DevOps', 'JavaScript', 'Machine Learning']",Mid,0.4408744653106849,0.16002057479914109,-0.03363794626900865
T0557,Task 557,This is a detailed description for task 557 requiring specific skills,"['Data Analysis', 'Node.js', 'JavaScript']",Mid,-0.1342291941084188,0.8453335289710521,-0.03363794626900865
T0558,Task 558,This is a detailed description for task 558 requiring specific skills,"['JavaScript', 'Deep Learning', 'DevOps']",Mid,1.1309988566136093,0.8453335289710521,-0.03363794626900865
T0559,Task 559,This is a detailed description for task 559 requiring specific skills,"['Project Management', 'React', 'DevOps', 'Deep Learning', 'Cloud Computing']",Senior,1.361040320381251,-0.1826359022868144,1.2122119155461306
T0560,Task 560,This is a detailed description for task 560 requiring specific skills,"['Machine Learning', 'Cloud Computing']",Mid,1.4760610522650717,-0.5252923793727698,-0.03363794626900865
T0561,Task 561,This is a detailed description for task 561 requiring specific skills,"['Deep Learning', 'Machine Learning']",Junior,1.24601958849743,-1.5532618106306364,-1.2794878080841479
T0562,Task 562,This is a detailed description for task 562 requiring specific skills,"['DevOps', 'Project Management', 'Python', 'Java']",Senior,0.9009573928459679,1.1879900060570077,1.2122119155461306
T0563,Task 563,This is a detailed description for task 563 requiring specific skills,"['Deep Learning', 'Node.js', 'UI/UX Design', 'SQL']",Junior,0.7859366609621472,0.5026770518850966,-1.2794878080841479
T0564,Task 564,This is a detailed description for task 564 requiring specific skills,"['Python', 'Java', 'React', 'Machine Learning']",Senior,-0.939374317295164,1.5306464831429631,1.2122119155461306
T0565,Task 565,This is a detailed description for task 565 requiring specific skills,"['Python', 'SQL', 'Data Analysis', 'Java']",Junior,0.3258537334268642,-1.5532618106306364,-1.2794878080841479
T0566,Task 566,This is a detailed description for task 566 requiring specific skills,"['Machine Learning', 'UI/UX Design']",Mid,1.0159781247297885,-0.1826359022868144,-0.03363794626900865
T0567,Task 567,This is a detailed description for task 567 requiring specific skills,"['Data Analysis', 'React', 'Python', 'JavaScript', 'SQL']",Senior,-0.24924992599223952,-0.5252923793727698,1.2122119155461306
T0568,Task 568,This is a detailed description for task 568 requiring specific skills,"['Project Management', 'Node.js']",Junior,-0.1342291941084188,0.8453335289710521,-1.2794878080841479
T0569,Task 569,This is a detailed description for task 569 requiring specific skills,"['Node.js', 'Data Analysis', 'JavaScript']",Mid,0.6709159290783264,-0.5252923793727698,-0.03363794626900865
T0570,Task 570,This is a detailed description for task 570 requiring specific skills,"['NLP', 'UI/UX Design', 'Deep Learning']",Senior,-1.0543950491789846,1.5306464831429631,1.2122119155461306
T0571,Task 571,This is a detailed description for task 571 requiring specific skills,"['SQL', 'Data Analysis', 'Java', 'JavaScript', 'Project Management']",Junior,-0.8243535854113432,0.8453335289710521,-1.2794878080841479
T0572,Task 572,This is a detailed description for task 572 requiring specific skills,"['Java', 'Python', 'SQL', 'DevOps', 'Node.js']",Junior,1.361040320381251,-0.8679488564587254,-1.2794878080841479
T0573,Task 573,This is a detailed description for task 573 requiring specific skills,"['React', 'JavaScript', 'Python']",Junior,-0.5943121216437017,0.8453335289710521,-1.2794878080841479
T0574,Task 574,This is a detailed description for task 574 requiring specific skills,"['Project Management', 'DevOps', 'Python', 'JavaScript', 'Deep Learning']",Junior,1.24601958849743,0.5026770518850966,-1.2794878080841479
T0575,Task 575,This is a detailed description for task 575 requiring specific skills,"['Cloud Computing', 'NLP', 'DevOps', 'Python', 'Node.js']",Mid,1.5910817841488925,-1.5532618106306364,-0.03363794626900865
T0576,Task 576,This is a detailed description for task 576 requiring specific skills,"['Java', 'React']",Senior,0.6709159290783264,-1.5532618106306364,1.2122119155461306
T0577,Task 577,This is a detailed description for task 577 requiring specific skills,"['React', 'Java']",Senior,0.5558951971945056,0.5026770518850966,1.2122119155461306
T0578,Task 578,This is a detailed description for task 578 requiring specific skills,"['UI/UX Design', 'Deep Learning']",Senior,-0.479291389759881,-0.1826359022868144,1.2122119155461306
T0579,Task 579,This is a detailed description for task 579 requiring specific skills,"['Project Management', 'UI/UX Design', 'Cloud Computing']",Senior,0.21083300154304344,1.5306464831429631,1.2122119155461306
T0580,Task 580,This is a detailed description for task 580 requiring specific skills,"['DevOps', 'Project Management', 'Python', 'Node.js']",Mid,-1.5144779767142678,-1.5532618106306364,-0.03363794626900865
T0581,Task 581,This is a detailed description for task 581 requiring specific skills,"['JavaScript', 'React', 'Deep Learning', 'UI/UX Design', 'Java']",Junior,-0.8243535854113432,1.5306464831429631,-1.2794878080841479
T0582,Task 582,This is a detailed description for task 582 requiring specific skills,"['SQL', 'Python', 'Java', 'Node.js']",Mid,-0.8243535854113432,1.1879900060570077,-0.03363794626900865
T0583,Task 583,This is a detailed description for task 583 requiring specific skills,"['Project Management', 'Python']",Mid,-0.1342291941084188,-0.1826359022868144,-0.03363794626900865
T0584,Task 584,This is a detailed description for task 584 requiring specific skills,"['UI/UX Design', 'Data Analysis', 'Deep Learning', 'SQL', 'Java']",Junior,-0.8243535854113432,0.5026770518850966,-1.2794878080841479
T0585,Task 585,This is a detailed description for task 585 requiring specific skills,"['JavaScript', 'Java', 'Node.js']",Senior,0.6709159290783264,0.16002057479914109,1.2122119155461306
T0586,Task 586,This is a detailed description for task 586 requiring specific skills,"['JavaScript', 'Java']",Junior,0.9009573928459679,1.5306464831429631,-1.2794878080841479
T0587,Task 587,This is a detailed description for task 587 requiring specific skills,"['Node.js', 'Project Management', 'Python', 'UI/UX Design']",Mid,-0.7093328535275225,-0.8679488564587254,-0.03363794626900865
T0588,Task 588,This is a detailed description for task 588 requiring specific skills,"['Machine Learning', 'React', 'DevOps', 'Deep Learning', 'NLP']",Junior,0.6709159290783264,-0.1826359022868144,-1.2794878080841479
T0589,Task 589,This is a detailed description for task 589 requiring specific skills,"['SQL', 'Machine Learning']",Mid,-0.8243535854113432,0.8453335289710521,-0.03363794626900865
T0590,Task 590,This is a detailed description for task 590 requiring specific skills,"['DevOps', 'Deep Learning', 'UI/UX Design']",Senior,-0.479291389759881,1.1879900060570077,1.2122119155461306
T0591,Task 591,This is a detailed description for task 591 requiring specific skills,"['Python', 'Java']",Senior,-0.479291389759881,-1.5532618106306364,1.2122119155461306
T0592,Task 592,This is a detailed description for task 592 requiring specific skills,"['JavaScript', 'Data Analysis']",Junior,1.24601958849743,-0.1826359022868144,-1.2794878080841479
T0593,Task 593,This is a detailed description for task 593 requiring specific skills,"['Cloud Computing', 'Python', 'UI/UX Design', 'Java']",Mid,-1.6294987085980883,-0.8679488564587254,-0.03363794626900865
T0594,Task 594,This is a detailed description for task 594 requiring specific skills,"['Deep Learning', 'SQL', 'Project Management']",Senior,1.361040320381251,0.8453335289710521,1.2122119155461306
T0595,Task 595,This is a detailed description for task 595 requiring specific skills,"['Data Analysis', 'Machine Learning', 'SQL', 'Deep Learning']",Senior,-1.5144779767142678,-0.1826359022868144,1.2122119155461306
T0596,Task 596,This is a detailed description for task 596 requiring specific skills,"['Data Analysis', 'Java', 'Cloud Computing', 'Project Management', 'JavaScript']",Junior,-0.5943121216437017,0.5026770518850966,-1.2794878080841479
T0597,Task 597,This is a detailed description for task 597 requiring specific skills,"['Java', 'Data Analysis', 'Node.js', 'Python']",Junior,1.361040320381251,-1.210605333544681,-1.2794878080841479
T0598,Task 598,This is a detailed description for task 598 requiring specific skills,"['UI/UX Design', 'Data Analysis', 'Deep Learning']",Mid,0.0958122696592227,1.5306464831429631,-0.03363794626900865
T0599,Task 599,This is a detailed description for task 599 requiring specific skills,"['Node.js', 'Python', 'SQL', 'React', 'UI/UX Design']",Senior,-1.6294987085980883,-1.5532618106306364,1.2122119155461306
T0600,Task 600,This is a detailed description for task 600 requiring specific skills,"['JavaScript', 'Python', 'SQL']",Junior,1.361040320381251,0.16002057479914109,-1.2794878080841479
T0601,Task 601,This is a detailed description for task 601 requiring specific skills,"['Python', 'Project Management', 'Deep Learning', 'UI/UX Design', 'React']",Mid,1.1309988566136093,-0.8679488564587254,-0.03363794626900865
T0602,Task 602,This is a detailed description for task 602 requiring specific skills,"['SQL', 'Machine Learning']",Senior,1.361040320381251,-1.210605333544681,1.2122119155461306
T0603,Task 603,This is a detailed description for task 603 requiring specific skills,"['React', 'DevOps', 'Cloud Computing']",Junior,-0.3642706578760603,-1.210605333544681,-1.2794878080841479
T0604,Task 604,This is a detailed description for task 604 requiring specific skills,"['Machine Learning', 'Python', 'Data Analysis', 'Deep Learning']",Junior,0.7859366609621472,1.1879900060570077,-1.2794878080841479
T0605,Task 605,This is a detailed description for task 605 requiring specific skills,"['Python', 'Project Management', 'Data Analysis', 'NLP', 'Machine Learning']",Junior,-1.2844365129466262,0.16002057479914109,-1.2794878080841479
T0606,Task 606,This is a detailed description for task 606 requiring specific skills,"['Machine Learning', 'Cloud Computing', 'SQL', 'DevOps', 'UI/UX Design']",Junior,0.21083300154304344,0.8453335289710521,-1.2794878080841479
T0607,Task 607,This is a detailed description for task 607 requiring specific skills,"['React', 'Machine Learning', 'Data Analysis', 'Project Management']",Mid,0.5558951971945056,1.5306464831429631,-0.03363794626900865
T0608,Task 608,This is a detailed description for task 608 requiring specific skills,"['Python', 'Project Management', 'DevOps', 'React']",Senior,1.1309988566136093,-1.210605333544681,1.2122119155461306
T0609,Task 609,This is a detailed description for task 609 requiring specific skills,"['Machine Learning', 'NLP', 'React', 'JavaScript', 'UI/UX Design']",Junior,0.3258537334268642,-0.8679488564587254,-1.2794878080841479
T0610,Task 610,This is a detailed description for task 610 requiring specific skills,"['NLP', 'SQL']",Mid,-1.5144779767142678,0.16002057479914109,-0.03363794626900865
T0611,Task 611,This is a detailed description for task 611 requiring specific skills,"['SQL', 'Deep Learning', 'Project Management', 'JavaScript']",Senior,-0.939374317295164,1.5306464831429631,1.2122119155461306
T0612,Task 612,This is a detailed description for task 612 requiring specific skills,"['DevOps', 'Machine Learning', 'Python']",Junior,0.7859366609621472,1.1879900060570077,-1.2794878080841479
T0613,Task 613,This is a detailed description for task 613 requiring specific skills,"['Node.js', 'JavaScript', 'Project Management', 'React', 'NLP']",Junior,0.6709159290783264,-1.210605333544681,-1.2794878080841479
T0614,Task 614,This is a detailed description for task 614 requiring specific skills,"['NLP', 'DevOps', 'Deep Learning', 'React']",Junior,1.24601958849743,-0.1826359022868144,-1.2794878080841479
T0615,Task 615,This is a detailed description for task 615 requiring specific skills,"['Deep Learning', 'Project Management', 'Python', 'UI/UX Design', 'SQL']",Mid,1.0159781247297885,1.1879900060570077,-0.03363794626900865
T0616,Task 616,This is a detailed description for task 616 requiring specific skills,"['DevOps', 'Python', 'Project Management', 'UI/UX Design', 'Java']",Mid,-1.2844365129466262,0.8453335289710521,-0.03363794626900865
T0617,Task 617,This is a detailed description for task 617 requiring specific skills,"['Node.js', 'Python', 'Machine Learning', 'Project Management', 'Data Analysis']",Junior,0.21083300154304344,0.5026770518850966,-1.2794878080841479
T0618,Task 618,This is a detailed description for task 618 requiring specific skills,"['UI/UX Design', 'JavaScript', 'Data Analysis', 'Project Management', 'NLP']",Mid,0.9009573928459679,-0.8679488564587254,-0.03363794626900865
T0619,Task 619,This is a detailed description for task 619 requiring specific skills,"['UI/UX Design', 'Java', 'Cloud Computing']",Mid,-1.5144779767142678,-0.1826359022868144,-0.03363794626900865
T0620,Task 620,This is a detailed description for task 620 requiring specific skills,"['React', 'NLP', 'Machine Learning', 'Deep Learning']",Senior,-1.1694157810628054,-0.8679488564587254,1.2122119155461306
T0621,Task 621,This is a detailed description for task 621 requiring specific skills,"['Cloud Computing', 'Java', 'Machine Learning', 'SQL', 'UI/UX Design']",Mid,-0.1342291941084188,1.5306464831429631,-0.03363794626900865
T0622,Task 622,This is a detailed description for task 622 requiring specific skills,"['Cloud Computing', 'Data Analysis', 'React', 'UI/UX Design']",Mid,-1.5144779767142678,0.5026770518850966,-0.03363794626900865
T0623,Task 623,This is a detailed description for task 623 requiring specific skills,"['UI/UX Design', 'DevOps', 'Data Analysis', 'NLP']",Junior,-1.2844365129466262,-1.5532618106306364,-1.2794878080841479
T0624,Task 624,This is a detailed description for task 624 requiring specific skills,"['DevOps', 'Java', 'NLP', 'JavaScript']",Mid,1.5910817841488925,0.5026770518850966,-0.03363794626900865
T0625,Task 625,This is a detailed description for task 625 requiring specific skills,"['DevOps', 'Deep Learning', 'Node.js', 'React']",Mid,0.3258537334268642,-0.1826359022868144,-0.03363794626900865
T0626,Task 626,This is a detailed description for task 626 requiring specific skills,"['JavaScript', 'React']",Mid,0.0958122696592227,-0.5252923793727698,-0.03363794626900865
T0627,Task 627,This is a detailed description for task 627 requiring specific skills,"['UI/UX Design', 'Cloud Computing', 'SQL']",Senior,0.9009573928459679,0.8453335289710521,1.2122119155461306
T0628,Task 628,This is a detailed description for task 628 requiring specific skills,"['Java', 'Python']",Senior,-0.479291389759881,-1.210605333544681,1.2122119155461306
T0629,Task 629,This is a detailed description for task 629 requiring specific skills,"['DevOps', 'Python', 'NLP', 'Data Analysis']",Junior,0.6709159290783264,0.16002057479914109,-1.2794878080841479
T0630,Task 630,This is a detailed description for task 630 requiring specific skills,"['Node.js', 'DevOps', 'React', 'Deep Learning']",Junior,-0.939374317295164,-1.210605333544681,-1.2794878080841479
T0631,Task 631,This is a detailed description for task 631 requiring specific skills,"['DevOps', 'Python', 'SQL', 'Deep Learning', 'NLP']",Mid,-1.1694157810628054,1.5306464831429631,-0.03363794626900865
T0632,Task 632,This is a detailed description for task 632 requiring specific skills,"['Deep Learning', 'Node.js', 'React', 'Data Analysis', 'Project Management']",Mid,0.6709159290783264,-1.210605333544681,-0.03363794626900865
T0633,Task 633,This is a detailed description for task 633 requiring specific skills,"['Java', 'JavaScript', 'Deep Learning', 'Machine Learning', 'Data Analysis']",Junior,-1.0543950491789846,-0.5252923793727698,-1.2794878080841479
T0634,Task 634,This is a detailed description for task 634 requiring specific skills,"['React', 'JavaScript', 'Java', 'Node.js', 'SQL']",Senior,1.706102516032713,-0.5252923793727698,1.2122119155461306
T0635,Task 635,This is a detailed description for task 635 requiring specific skills,"['SQL', 'Java', 'NLP']",Mid,-1.5144779767142678,0.8453335289710521,-0.03363794626900865
T0636,Task 636,This is a detailed description for task 636 requiring specific skills,"['Java', 'React', 'Python', 'NLP', 'Node.js']",Junior,-1.1694157810628054,0.5026770518850966,-1.2794878080841479
T0637,Task 637,This is a detailed description for task 637 requiring specific skills,"['Java', 'DevOps', 'UI/UX Design', 'React', 'SQL']",Senior,-1.2844365129466262,-0.5252923793727698,1.2122119155461306
T0638,Task 638,This is a detailed description for task 638 requiring specific skills,"['SQL', 'Project Management', 'Java', 'JavaScript', 'Deep Learning']",Junior,1.5910817841488925,-0.8679488564587254,-1.2794878080841479
T0639,Task 639,This is a detailed description for task 639 requiring specific skills,"['Python', 'Project Management', 'NLP', 'DevOps']",Senior,-0.8243535854113432,0.8453335289710521,1.2122119155461306
T0640,Task 640,This is a detailed description for task 640 requiring specific skills,"['React', 'Machine Learning', 'Java']",Senior,-0.3642706578760603,1.5306464831429631,1.2122119155461306
T0641,Task 641,This is a detailed description for task 641 requiring specific skills,"['UI/UX Design', 'Cloud Computing', 'Project Management', 'React', 'Machine Learning']",Mid,-0.7093328535275225,-0.1826359022868144,-0.03363794626900865
T0642,Task 642,This is a detailed description for task 642 requiring specific skills,"['NLP', 'Cloud Computing', 'SQL']",Mid,-0.5943121216437017,-0.8679488564587254,-0.03363794626900865
T0643,Task 643,This is a detailed description for task 643 requiring specific skills,"['Cloud Computing', 'Java']",Mid,0.3258537334268642,-0.1826359022868144,-0.03363794626900865
T0644,Task 644,This is a detailed description for task 644 requiring specific skills,"['Data Analysis', 'JavaScript', 'Deep Learning']",Mid,0.21083300154304344,-0.5252923793727698,-0.03363794626900865
T0645,Task 645,This is a detailed description for task 645 requiring specific skills,"['JavaScript', 'Java', 'React', 'Machine Learning', 'Deep Learning']",Mid,1.361040320381251,-1.210605333544681,-0.03363794626900865
T0646,Task 646,This is a detailed description for task 646 requiring specific skills,"['JavaScript', 'UI/UX Design', 'DevOps', 'Node.js', 'Project Management']",Mid,-0.019208462224598044,-1.210605333544681,-0.03363794626900865
T0647,Task 647,This is a detailed description for task 647 requiring specific skills,"['Project Management', 'Node.js']",Senior,-0.3642706578760603,-0.5252923793727698,1.2122119155461306
T0648,Task 648,This is a detailed description for task 648 requiring specific skills,"['Deep Learning', 'React']",Mid,-1.399457244830447,-1.210605333544681,-0.03363794626900865
T0649,Task 649,This is a detailed description for task 649 requiring specific skills,"['Python', 'Data Analysis', 'Project Management', 'Java', 'DevOps']",Junior,0.5558951971945056,-0.5252923793727698,-1.2794878080841479
T0650,Task 650,This is a detailed description for task 650 requiring specific skills,"['UI/UX Design', 'Cloud Computing']",Senior,0.6709159290783264,0.8453335289710521,1.2122119155461306
T0651,Task 651,This is a detailed description for task 651 requiring specific skills,"['UI/UX Design', 'JavaScript', 'SQL', 'DevOps', 'Java']",Mid,1.4760610522650717,-1.210605333544681,-0.03363794626900865
T0652,Task 652,This is a detailed description for task 652 requiring specific skills,"['NLP', 'Node.js']",Mid,0.3258537334268642,-0.5252923793727698,-0.03363794626900865
T0653,Task 653,This is a detailed description for task 653 requiring specific skills,"['React', 'Project Management', 'Deep Learning']",Senior,1.24601958849743,0.16002057479914109,1.2122119155461306
T0654,Task 654,This is a detailed description for task 654 requiring specific skills,"['SQL', 'Python']",Mid,0.6709159290783264,-0.1826359022868144,-0.03363794626900865
T0655,Task 655,This is a detailed description for task 655 requiring specific skills,"['Java', 'Data Analysis', 'Deep Learning', 'UI/UX Design']",Junior,-0.1342291941084188,1.1879900060570077,-1.2794878080841479
T0656,Task 656,This is a detailed description for task 656 requiring specific skills,"['DevOps', 'Cloud Computing', 'NLP', 'Java']",Mid,-1.2844365129466262,-0.8679488564587254,-0.03363794626900865
T0657,Task 657,This is a detailed description for task 657 requiring specific skills,"['SQL', 'NLP', 'Cloud Computing', 'Deep Learning']",Senior,-0.5943121216437017,0.8453335289710521,1.2122119155461306
T0658,Task 658,This is a detailed description for task 658 requiring specific skills,"['Project Management', 'Machine Learning']",Senior,1.24601958849743,1.1879900060570077,1.2122119155461306
T0659,Task 659,This is a detailed description for task 659 requiring specific skills,"['Python', 'Cloud Computing', 'UI/UX Design', 'JavaScript']",Mid,-0.3642706578760603,1.1879900060570077,-0.03363794626900865
T0660,Task 660,This is a detailed description for task 660 requiring specific skills,"['SQL', 'Deep Learning', 'Python']",Junior,1.5910817841488925,1.1879900060570077,-1.2794878080841479
T0661,Task 661,This is a detailed description for task 661 requiring specific skills,"['Cloud Computing', 'React']",Junior,0.3258537334268642,-1.210605333544681,-1.2794878080841479
T0662,Task 662,This is a detailed description for task 662 requiring specific skills,"['React', 'SQL', 'Deep Learning', 'DevOps']",Senior,-1.0543950491789846,0.8453335289710521,1.2122119155461306
T0663,Task 663,This is a detailed description for task 663 requiring specific skills,"['DevOps', 'Deep Learning', 'SQL', 'Project Management']",Junior,1.361040320381251,-0.5252923793727698,-1.2794878080841479
T0664,Task 664,This is a detailed description for task 664 requiring specific skills,"['Project Management', 'SQL', 'JavaScript', 'Data Analysis', 'UI/UX Design']",Mid,-0.8243535854113432,0.8453335289710521,-0.03363794626900865
T0665,Task 665,This is a detailed description for task 665 requiring specific skills,"['Python', 'Deep Learning']",Senior,-0.3642706578760603,-1.210605333544681,1.2122119155461306
T0666,Task 666,This is a detailed description for task 666 requiring specific skills,"['Deep Learning', 'Node.js', 'DevOps', 'Cloud Computing', 'NLP']",Junior,-0.939374317295164,-0.8679488564587254,-1.2794878080841479
T0667,Task 667,This is a detailed description for task 667 requiring specific skills,"['React', 'SQL', 'NLP', 'Python']",Mid,1.0159781247297885,1.5306464831429631,-0.03363794626900865
T0668,Task 668,This is a detailed description for task 668 requiring specific skills,"['DevOps', 'React', 'SQL']",Junior,-0.5943121216437017,0.5026770518850966,-1.2794878080841479
T0669,Task 669,This is a detailed description for task 669 requiring specific skills,"['Project Management', 'Java', 'SQL', 'JavaScript']",Junior,0.6709159290783264,1.1879900060570077,-1.2794878080841479
T0670,Task 670,This is a detailed description for task 670 requiring specific skills,"['Project Management', 'Cloud Computing', 'Deep Learning']",Mid,-1.1694157810628054,-1.210605333544681,-0.03363794626900865
T0671,Task 671,This is a detailed description for task 671 requiring specific skills,"['UI/UX Design', 'Deep Learning', 'Project Management', 'Java']",Junior,1.1309988566136093,0.5026770518850966,-1.2794878080841479
T0672,Task 672,This is a detailed description for task 672 requiring specific skills,"['Project Management', 'Data Analysis', 'SQL']",Junior,-1.1694157810628054,-1.5532618106306364,-1.2794878080841479
T0673,Task 673,This is a detailed description for task 673 requiring specific skills,"['JavaScript', 'React']",Senior,0.5558951971945056,-0.8679488564587254,1.2122119155461306
